17-05-2019 10:07:27.112 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.afterJob - !!! JOB FINISHED! Time to verify the results
17-05-2019 10:07:27.185 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  org.mongodb.driver.connection.info - Opened connection [connectionId{localValue:2, serverValue:22}] to localhost:27017
17-05-2019 10:07:27.191 [main] INFO  org.mongodb.driver.connection.info - Opened connection [connectionId{localValue:3, serverValue:23}] to localhost:27017
17-05-2019 10:07:27.214 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.example.conejito.amqfromjuan.procesor.PersonItemProcessor.recievedMessage - I'm taking this information and put on mongodb   Person(commentId=5cdec01f9c7008687c209162, lastName=DOE, firstName=JILL, seq=0)
17-05-2019 10:07:27.215 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.example.conejito.amqfromjuan.procesor.PersonItemProcessor.recievedMessage - I am Rabbit Mq, I am reading my queue and I found : Person(commentId=null, lastName=DOE, firstName=JOE, seq=0)
17-05-2019 10:07:27.220 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.example.conejito.amqfromjuan.procesor.PersonItemProcessor.recievedMessage - I'm taking this information and put on mongodb   Person(commentId=5cdec01f9c7008687c209163, lastName=DOE, firstName=JOE, seq=0)
17-05-2019 10:07:27.221 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.example.conejito.amqfromjuan.procesor.PersonItemProcessor.recievedMessage - I am Rabbit Mq, I am reading my queue and I found : Person(commentId=null, lastName=DOE, firstName=JUSTIN, seq=0)
17-05-2019 10:07:27.226 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.example.conejito.amqfromjuan.procesor.PersonItemProcessor.recievedMessage - I'm taking this information and put on mongodb   Person(commentId=5cdec01f9c7008687c209164, lastName=DOE, firstName=JUSTIN, seq=0)
17-05-2019 10:07:27.227 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.example.conejito.amqfromjuan.procesor.PersonItemProcessor.recievedMessage - I am Rabbit Mq, I am reading my queue and I found : Person(commentId=null, lastName=DOE, firstName=JANE, seq=0)
17-05-2019 10:07:27.231 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.example.conejito.amqfromjuan.procesor.PersonItemProcessor.recievedMessage - I'm taking this information and put on mongodb   Person(commentId=5cdec01f9c7008687c209165, lastName=DOE, firstName=JANE, seq=0)
17-05-2019 10:07:27.232 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.example.conejito.amqfromjuan.procesor.PersonItemProcessor.recievedMessage - I am Rabbit Mq, I am reading my queue and I found : Person(commentId=null, lastName=DOE, firstName=JOHN, seq=0)
17-05-2019 10:07:27.235 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.example.conejito.amqfromjuan.procesor.PersonItemProcessor.recievedMessage - I'm taking this information and put on mongodb   Person(commentId=5cdec01f9c7008687c209166, lastName=DOE, firstName=JOHN, seq=0)
17-05-2019 10:07:27.269 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc623c9211d05cd88c0a52, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.270 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc623c9211d05cd88c0a53, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.270 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc623c9211d05cd88c0a54, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.271 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc623c9211d05cd88c0a55, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.273 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc623c9211d05cd88c0a56, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.273 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc643c5b94e50086d32480, lastName=DOE, firstName=JILL, seq=0)> in the database.
17-05-2019 10:07:27.274 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc643c5b94e50086d32481, lastName=DOE, firstName=JOE, seq=0)> in the database.
17-05-2019 10:07:27.274 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc643c5b94e50086d32482, lastName=DOE, firstName=JUSTIN, seq=0)> in the database.
17-05-2019 10:07:27.275 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc643c5b94e50086d32483, lastName=DOE, firstName=JANE, seq=0)> in the database.
17-05-2019 10:07:27.275 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc643c5b94e50086d32484, lastName=DOE, firstName=JOHN, seq=0)> in the database.
17-05-2019 10:07:27.276 [main] INFO  com.example.conejito.amqfromjuan.notification.JobCompletionNotificationListener.lambda$afterJob$0 - Found <Person(commentId=5cdc7c15309e2775befb0856, lastName=DOE, firstName=JILL, seq=0)> in the database.
